,numords,totdol,last,buyer,buyerdummy,dollars
15548,7,456,339,no,0,0
15549,12,1574,1037,no,0,0
15550,2,58,1107,no,0,0
15551,4,96,1073,no,0,0
15552,1,159,959,no,0,0
15553,2,88,9,no,0,0
15554,1,447,661,no,0,0
15555,1,44,514,no,0,0
15556,1,59,287,no,0,0
15557,23,1699,74,no,0,0
15558,46,1701,144,no,0,0
15559,26,1416,426,no,0,0
15561,2,148,772,no,0,0
15562,2,104,361,no,0,0
15563,3,142,142,no,0,0
15564,2,188,539,no,0,0
15565,2,218,814,no,0,0
15566,1,139,247,no,0,0
15567,2,188,961,no,0,0
15568,3,229,317,no,0,0
15569,1,49,759,no,0,0
15570,2,8,693,no,0,0
15571,1,79,716,no,0,0
15572,10,536,57,no,0,0
15573,5,225,18,no,0,0
15574,4,215,205,no,0,0
15575,1,159,324,no,0,0
15576,1,99,197,no,0,0
15577,1,95,64,no,0,0
15578,1,69,42,no,0,0
15579,117,10260,14,no,0,0
15580,13,1224,409,no,0,0
15581,51,4952,32,no,0,0
15582,7,755,53,no,0,0
15583,15,785,221,no,0,0
15584,51,9625,11,no,0,0
15585,4,567,136,no,0,0
15586,3,596,546,no,0,0
15587,6,379,105,no,0,0
15588,10,858,325,no,0,0
15589,2,322,368,no,0,0
15590,3,161,512,no,0,0
15591,11,1074,553,no,0,0
15592,4,174,715,no,0,0
15593,2,107,262,no,0,0
15594,3,448,389,no,0,0
15595,4,112,17,no,0,0
15596,5,293,9,no,0,0
15597,4,574,591,no,0,0
15598,3,122,22,no,0,0
15599,1,24,626,no,0,0
15600,19,1688,3,no,0,0
15601,1,44,414,no,0,0
15602,1,49,386,no,0,0
15603,1,159,373,no,0,0
15604,1,29,326,no,0,0
15606,1,104,214,no,0,0
15607,12,1277,32,no,0,0
15608,20,2643,115,no,0,0
15609,20,683,134,no,0,0
15610,67,2789,211,no,0,0
15611,9,950,252,no,0,0
15612,48,1644,38,no,0,0
15613,3,278,185,no,0,0
15614,8,575,78,no,0,0
15615,22,1436,18,no,0,0
15616,10,780,3,no,0,0
15617,5,570,725,no,0,0
15618,5,434,674,no,0,0
15619,14,737,204,no,0,0
15620,2,101,472,no,0,0
15622,5,818,840,no,0,0
15623,4,596,753,no,0,0
15624,2,96,542,no,0,0
15626,1,139,998,no,0,0
15627,1,71,843,no,0,0
15628,1,99,665,no,0,0
15629,2,308,631,no,0,0
15630,2,569,574,no,0,0
15632,1,389,630,no,0,0
15633,1,27,578,no,0,0
15634,1,130,477,no,0,0
15635,1,69,423,no,0,0
15636,1,284,413,no,0,0
15637,1,59,200,no,0,0
15638,2,318,151,no,0,0
15639,1,15,9,no,0,0
15640,28,2240,157,no,0,0
15641,16,1948,130,no,0,0
15643,62,4671,4,no,0,0
15644,26,5261,18,no,0,0
15645,5,322,982,no,0,0
15646,7,311,858,no,0,0
15647,23,1731,135,no,0,0
15648,6,625,18,no,0,0
15649,13,767,185,no,0,0
15650,3,141,751,no,0,0
15651,5,523,42,no,0,0
15652,6,270,207,no,0,0
15653,2,147,1095,no,0,0
15654,15,455,479,no,0,0
15655,2,258,777,no,0,0
15656,7,895,60,no,0,0
15657,1,84,945,no,0,0
15658,2,223,851,no,0,0
15659,6,307,431,no,0,0
15660,9,856,322,no,0,0
15661,4,420,627,no,0,0
15662,1,9,567,no,0,0
15663,1,90,659,no,0,0
15664,3,222,121,no,0,0
15665,2,108,366,no,0,0
15666,2,198,590,no,0,0
15667,4,323,38,no,0,0
15668,1,89,548,no,0,0
15669,1,149,494,no,0,0
15670,3,487,463,no,0,0
15671,1,99,371,no,0,0
15672,2,133,329,no,0,0
15673,1,112,157,no,0,0
15674,18,1950,95,no,0,0
15676,20,1376,583,no,0,0
15677,31,1245,185,no,0,0
15678,9,608,249,no,0,0
15679,11,182,395,no,0,0
15680,10,833,753,no,0,0
15682,2,125,1003,no,0,0
15683,11,1136,17,no,0,0
15685,8,833,304,no,0,0
15686,3,62,690,no,0,0
15687,7,372,728,no,0,0
15688,1,49,1108,no,0,0
15689,2,343,598,no,0,0
15690,2,678,793,no,0,0
15691,1,199,766,no,0,0
15692,2,138,574,no,0,0
15693,1,99,548,no,0,0
15694,2,85,67,no,0,0
15695,1,89,500,no,0,0
15696,1,34,420,no,0,0
15697,1,59,379,no,0,0
15698,3,184,157,no,0,0
15700,2,327,171,no,0,0
15701,1,12,210,no,0,0
15703,79,5326,275,no,0,0
15704,10,165,213,no,0,0
15705,12,1061,717,no,0,0
15706,7,432,282,no,0,0
15707,19,872,651,no,0,0
15708,6,418,746,no,0,0
15709,4,191,144,no,0,0
15710,24,3228,18,no,0,0
15711,4,326,764,no,0,0
15712,2,58,644,no,0,0
15713,2,511,854,no,0,0
15714,7,705,7,no,0,0
15715,6,647,364,no,0,0
15716,1,214,963,no,0,0
15717,5,539,396,no,0,0
15718,4,504,290,no,0,0
15720,2,123,282,no,0,0
15721,1,89,269,no,0,0
15722,1,49,189,no,0,0
15723,1,29,288,no,0,0
15724,4,676,2,no,0,0
15725,1,94,449,no,0,0
15726,1,49,211,no,0,0
15727,49,2623,191,no,0,0
15728,38,3260,920,no,0,0
15729,22,1460,505,no,0,0
15730,8,1424,164,no,0,0
15731,9,619,182,no,0,0
15732,5,521,506,no,0,0
15733,6,662,178,no,0,0
15734,2,243,408,no,0,0
15735,1,89,365,no,0,0
15736,6,1016,25,no,0,0
15737,15,705,192,no,0,0
15738,13,1203,249,no,0,0
15739,14,828,1029,no,0,0
15740,3,175,998,no,0,0
15741,6,284,183,no,0,0
15742,3,433,739,no,0,0
15744,3,798,841,no,0,0
15745,6,897,385,no,0,0
15746,5,233,235,no,0,0
15747,6,915,385,no,0,0
15748,2,58,557,no,0,0
15750,3,273,389,no,0,0
15751,4,281,801,no,0,0
15752,2,263,520,no,0,0
15753,8,251,143,no,0,0
15754,19,944,329,no,0,0
15755,7,921,147,no,0,0
15756,5,282,176,no,0,0
15757,2,332,133,no,0,0
15758,4,494,14,no,0,0
15759,3,72,795,no,0,0
15760,4,405,263,no,0,0
15761,6,302,269,no,0,0
15762,6,898,431,no,0,0
15763,4,261,532,no,0,0
15764,5,305,598,no,0,0
15766,3,172,676,no,0,0
15767,3,311,109,no,0,0
15768,2,149,612,no,0,0
15769,1,74,709,no,0,0
15770,1,154,641,no,0,0
15771,4,369,540,no,0,0
15772,1,119,604,no,0,0
15773,2,142,541,no,0,0
15774,2,316,416,no,0,0
15775,2,124,253,no,0,0
15776,1,174,421,no,0,0
15777,1,24,417,no,0,0
15778,3,677,309,no,0,0
15779,3,188,185,no,0,0
15780,1,189,345,no,0,0
15781,1,39,35,no,0,0
15782,1,39,74,no,0,0
15783,1,169,58,no,0,0
15784,1,59,28,no,0,0
15785,19,741,46,no,0,0
15786,16,1283,945,no,0,0
15787,30,1069,130,no,0,0
15788,109,5116,11,no,0,0
15789,18,941,540,no,0,0
15791,5,350,266,no,0,0
15792,11,624,227,no,0,0
15793,7,445,30,no,0,0
15794,6,580,589,no,0,0
15795,7,1583,38,no,0,0
15796,20,1266,198,no,0,0
15797,5,161,122,no,0,0
15798,4,646,518,no,0,0
15799,6,557,518,no,0,0
15800,38,4110,87,no,0,0
15801,1,33,1037,no,0,0
15802,1,119,1005,no,0,0
15803,5,273,116,no,0,0
15804,3,165,22,no,0,0
15805,3,399,479,no,0,0
15806,1,8,781,no,0,0
15807,1,79,723,no,0,0
15808,3,197,589,no,0,0
15809,2,84,522,no,0,0
15810,2,118,525,no,0,0
15811,3,395,130,no,0,0
15812,1,71,154,no,0,0
15813,1,179,77,no,0,0
15814,1,62,10,no,0,0
15815,18,825,101,no,0,0
15816,37,1575,942,no,0,0
15817,9,614,1065,no,0,0
15818,15,1577,204,no,0,0
15819,2,158,471,no,0,0
15820,12,920,458,no,0,0
15821,16,611,359,no,0,0
15822,3,389,785,no,0,0
15823,4,370,221,no,0,0
15824,6,603,388,no,0,0
15825,11,1184,885,no,0,0
15826,6,210,199,no,0,0
15828,3,243,718,no,0,0
15829,8,370,549,no,0,0
15830,2,72,518,no,0,0
15831,1,49,890,no,0,0
15832,1,39,877,no,0,0
15833,2,198,717,no,0,0
15834,1,72,732,no,0,0
15836,1,39,669,no,0,0
15837,2,64,632,no,0,0
15838,3,125,494,no,0,0
15839,1,62,521,no,0,0
15840,1,71,504,no,0,0
15841,3,125,39,no,0,0
15842,1,74,322,no,0,0
15843,2,107,193,no,0,0
15844,2,420,253,no,0,0
15845,1,259,274,no,0,0
15847,1,259,224,no,0,0
15848,1,39,193,no,0,0
15849,26,2130,217,no,0,0
15850,20,1337,30,no,0,0
15851,6,570,554,no,0,0
15852,3,272,773,no,0,0
15853,3,52,519,no,0,0
15854,7,468,409,no,0,0
15855,21,1321,254,no,0,0
15856,68,2557,144,no,0,0
15857,10,720,10,no,0,0
15858,14,588,938,no,0,0
15859,19,979,312,no,0,0
15860,15,1681,466,no,0,0
15861,12,2029,987,no,0,0
15862,20,1689,7,no,0,0
15863,4,330,44,no,0,0
15864,1,54,683,no,0,0
15865,5,448,25,no,0,0
15866,1,19,975,no,0,0
15867,3,678,653,no,0,0
15868,6,333,25,no,0,0
15869,4,467,66,no,0,0
15870,2,98,590,no,0,0
15871,2,38,91,no,0,0
15872,2,196,485,no,0,0
15873,8,831,129,no,0,0
15874,1,179,284,no,0,0
15875,4,303,137,no,0,0
15876,1,44,148,no,0,0
15877,10,387,612,no,0,0
15878,5,269,904,no,0,0
15879,7,359,59,no,0,0
15880,2,182,324,no,0,0
15881,1,124,455,no,0,0
15882,1,39,655,no,0,0
15883,1,99,735,no,0,0
15884,15,1008,492,no,0,0
15885,13,922,22,no,0,0
15886,2,128,434,no,0,0
15887,12,729,875,no,0,0
15888,10,1385,575,no,0,0
15889,5,128,781,no,0,0
15890,6,425,479,no,0,0
15891,2,141,953,no,0,0
15892,2,38,878,no,0,0
15893,1,188,875,no,0,0
15894,1,39,822,no,0,0
15895,1,99,576,no,0,0
15896,1,49,574,no,0,0
15897,2,298,38,no,0,0
15898,1,107,472,no,0,0
15899,1,79,365,no,0,0
15900,57,2482,141,no,0,0
15901,12,440,360,no,0,0
15902,22,1381,46,no,0,0
15903,2,248,403,no,0,0
15904,23,2425,17,no,0,0
15905,2,238,715,no,0,0
15906,2,151,102,no,0,0
15907,1,99,932,no,0,0
15908,1,53,681,no,0,0
15909,2,78,204,no,0,0
15910,1,299,211,no,0,0
15911,2,333,255,no,0,0
15912,1,89,328,no,0,0
15913,1,29,190,no,0,0
15914,19,1175,42,no,0,0
15915,43,1215,207,no,0,0
15916,5,229,555,no,0,0
15917,13,485,625,no,0,0
15918,6,641,676,no,0,0
15919,3,282,154,no,0,0
15920,2,198,735,no,0,0
15921,2,80,774,no,0,0
15922,16,1688,98,no,0,0
15923,1,69,718,no,0,0
15924,2,138,624,no,0,0
15925,1,25,567,no,0,0
15926,1,39,393,no,0,0
15927,1,29,249,no,0,0
15929,9,376,529,no,0,0
15930,32,2620,238,no,0,0
15931,5,343,583,no,0,0
15932,2,126,1086,no,0,0
15933,6,714,522,no,0,0
15934,4,494,1079,no,0,0
15935,5,723,429,no,0,0
15936,22,623,389,no,0,0
15937,8,499,11,no,0,0
15939,9,760,87,no,0,0
15940,4,254,35,no,0,0
15941,2,178,1046,no,0,0
15943,5,672,8,no,0,0
15944,9,789,92,no,0,0
15945,1,134,877,no,0,0
15946,3,319,753,no,0,0
15947,3,427,218,no,0,0
15948,1,99,578,no,0,0
15949,2,98,22,no,0,0
15950,1,31,487,no,0,0
15951,1,89,458,no,0,0
15952,1,149,416,no,0,0
15954,2,70,303,no,0,0
15955,1,67,172,no,0,0
15956,1,59,123,no,0,0
15957,1,229,53,no,0,0
15959,35,1152,15,no,0,0
15960,21,2258,123,no,0,0
15962,4,295,749,no,0,0
15963,1,135,424,no,0,0
15965,6,1018,716,no,0,0
15966,7,452,326,no,0,0
15967,2,128,1015,no,0,0
15968,4,450,179,no,0,0
15969,2,115,681,no,0,0
15970,6,409,673,no,0,0
15971,1,179,1110,no,0,0
15972,1,98,1059,no,0,0
15973,4,446,18,no,0,0
15974,3,77,316,no,0,0
15975,2,80,723,no,0,0
15976,1,124,820,no,0,0
15977,1,39,745,no,0,0
15978,1,44,520,no,0,0
15979,1,80,469,no,0,0
15980,1,139,249,no,0,0
15981,1,107,98,no,0,0
15982,1,83,46,no,0,0
15983,16,1435,42,no,0,0
15984,10,2052,291,no,0,0
15985,18,1673,1032,no,0,0
15987,5,393,829,no,0,0
15988,4,224,764,no,0,0
15989,11,942,312,no,0,0
15990,7,626,35,no,0,0
15991,4,439,177,no,0,0
15992,7,151,291,no,0,0
15993,10,509,469,no,0,0
15994,3,119,806,no,0,0
15995,7,444,639,no,0,0
15996,2,504,381,no,0,0
15997,1,579,920,no,0,0
15998,2,168,220,no,0,0
15999,10,740,723,no,0,0
16000,17,1144,885,no,0,0
16002,10,423,520,no,0,0
16003,11,479,280,no,0,0
16005,5,133,28,no,0,0
16006,16,1649,99,no,0,0
16007,2,138,947,no,0,0
16008,3,87,1047,no,0,0
16009,3,253,793,no,0,0
16011,1,67,1005,no,0,0
16012,3,982,977,no,0,0
16013,1,349,917,no,0,0
16014,1,29,751,no,0,0
16015,2,216,745,no,0,0
16017,1,99,647,no,0,0
16018,1,89,561,no,0,0
16019,1,129,532,no,0,0
16020,2,290,373,no,0,0
16021,1,59,381,no,0,0
16022,1,92,259,no,0,0
16023,1,75,81,no,0,0
16024,53,3115,16,no,0,0
16025,5,611,784,no,0,0
16026,8,703,32,no,0,0
16027,4,921,610,no,0,0
16028,3,363,1096,no,0,0
16029,5,361,582,no,0,0
16030,1,9,1103,no,0,0
16031,3,113,519,no,0,0
16032,1,294,190,no,0,0
16033,15,1397,235,no,0,0
16035,3,197,560,no,0,0
16036,5,465,541,no,0,0
16037,1,49,364,no,0,0
16038,5,179,323,no,0,0
16039,2,173,717,no,0,0
16040,2,217,858,no,0,0
16041,2,166,597,no,0,0
16042,1,59,1003,no,0,0
16043,1,26,837,no,0,0
16044,3,121,476,no,0,0
16045,2,398,646,no,0,0
16046,6,351,30,no,0,0
16047,3,107,200,no,0,0
16048,2,196,108,no,0,0
16049,2,78,518,no,0,0
16050,5,690,1001,no,0,0
16051,6,302,212,no,0,0
16052,8,376,458,no,0,0
16053,13,992,60,no,0,0
16054,7,257,1015,no,0,0
16055,4,261,25,no,0,0
16056,7,674,385,no,0,0
16057,3,373,1002,no,0,0
16058,4,309,196,no,0,0
16059,2,36,942,no,0,0
16060,3,238,106,no,0,0
16061,21,2678,28,no,0,0
16062,2,293,785,no,0,0
16063,1,234,826,no,0,0
16064,2,83,610,no,0,0
16065,5,95,214,no,0,0
16066,1,249,578,no,0,0
16067,2,268,389,no,0,0
16068,1,17,407,no,0,0
16069,1,199,386,no,0,0
16070,6,869,1,no,0,0
16071,1,59,11,no,0,0
16072,4,322,697,no,0,0
16073,5,433,693,no,0,0
16074,3,290,317,no,0,0
16075,2,173,76,no,0,0
16076,1,59,449,no,0,0
16077,54,9662,46,no,0,0
16078,5,225,361,no,0,0
16079,3,327,976,no,0,0
16080,2,113,1058,no,0,0
16081,5,375,716,no,0,0
16082,3,137,234,no,0,0
16083,1,369,805,no,0,0
16084,9,490,102,no,0,0
16085,1,19,662,no,0,0
16086,1,82,632,no,0,0
16087,1,109,627,no,0,0
16088,1,139,561,no,0,0
16089,2,308,396,no,0,0
16090,2,58,336,no,0,0
16091,1,133,128,no,0,0
16092,1,87,16,no,0,0
16093,35,2958,136,no,0,0
16094,10,1047,235,no,0,0
16095,22,3509,529,no,0,0
16096,6,934,163,no,0,0
16097,14,1060,165,no,0,0
16098,3,327,1110,no,0,0
16099,5,114,1045,no,0,0
16100,11,972,396,no,0,0
16101,1,109,995,no,0,0
16102,3,252,64,no,0,0
16103,1,99,675,no,0,0
16104,2,61,155,no,0,0
16105,1,89,402,no,0,0
16106,1,19,368,no,0,0
16107,1,19,102,no,0,0
16108,7,328,730,no,0,0
16109,12,1312,109,no,0,0
16110,21,1580,368,no,0,0
16111,2,188,211,no,0,0
16112,9,868,483,no,0,0
16113,7,717,15,no,0,0
16114,1,59,361,no,0,0
16115,1,138,158,no,0,0
16116,13,1302,81,no,0,0
16117,3,208,407,no,0,0
16118,8,489,249,no,0,0
16119,7,941,613,no,0,0
16120,1,34,934,no,0,0
16121,7,332,87,no,0,0
16122,4,417,798,no,0,0
16123,1,79,667,no,0,0
16124,1,138,595,no,0,0
16125,1,84,325,no,0,0
16126,2,233,252,no,0,0
16127,3,532,168,no,0,0
16128,2,198,35,no,0,0
16129,12,523,140,no,0,0
16130,12,636,898,no,0,0
16131,4,365,518,no,0,0
16132,37,4840,1,no,0,0
16133,23,1193,121,no,0,0
16134,3,198,389,no,0,0
16135,5,631,995,no,0,0
16136,7,486,498,no,0,0
16137,5,140,778,no,0,0
16138,12,529,100,no,0,0
16139,3,329,517,no,0,0
16140,2,158,17,no,0,0
16141,1,109,977,no,0,0
16142,8,171,67,no,0,0
16143,1,17,822,no,0,0
16144,7,383,190,no,0,0
16145,1,54,710,no,0,0
16146,1,9,686,no,0,0
16147,1,134,507,no,0,0
16148,1,116,470,no,0,0
16149,1,119,336,no,0,0
16150,1,69,283,no,0,0
16151,4,683,32,no,0,0
16152,22,957,23,no,0,0
16153,6,234,480,no,0,0
16154,6,306,239,no,0,0
16155,7,170,907,no,0,0
16156,5,426,1047,no,0,0
16157,10,932,244,no,0,0
16158,2,106,856,no,0,0
16159,22,3692,156,no,0,0
16160,3,211,322,no,0,0
16161,2,50,948,no,0,0
16162,2,103,808,no,0,0
16163,2,168,980,no,0,0
16164,4,197,414,no,0,0
16165,1,150,864,no,0,0
16166,4,372,469,no,0,0
16167,2,78,609,no,0,0
16168,4,616,14,no,0,0
16169,1,29,679,no,0,0
16170,1,99,449,no,0,0
16171,2,323,365,no,0,0
16172,1,154,349,no,0,0
16173,1,89,315,no,0,0
16174,1,124,244,no,0,0
16175,1,809,213,no,0,0
16176,14,595,21,no,0,0
16177,10,563,987,no,0,0
16178,9,451,87,no,0,0
16179,9,282,375,no,0,0
16180,3,372,59,no,0,0
16181,1,102,779,no,0,0
16182,1,119,774,no,0,0
16183,1,169,597,no,0,0
16184,1,134,519,no,0,0
16185,1,59,462,no,0,0
16187,1,19,44,no,0,0
16188,2,268,24,no,0,0
16189,6,401,155,no,0,0
16190,13,1432,723,no,0,0
16191,15,1033,21,no,0,0
16192,4,181,555,no,0,0
16193,2,169,812,no,0,0
16194,8,530,98,no,0,0
16195,13,1012,975,no,0,0
16196,5,327,147,no,0,0
16197,14,1377,583,no,0,0
16198,8,1161,163,no,0,0
16199,2,92,351,no,0,0
16200,8,859,115,no,0,0
16201,3,91,476,no,0,0
16202,2,54,939,no,0,0
16203,2,204,381,no,0,0
16204,1,127,858,no,0,0
16205,2,50,826,no,0,0
16206,3,106,883,no,0,0
16208,2,163,647,no,0,0
16209,3,81,1109,no,0,0
16210,3,82,1108,no,0,0
16211,2,375,305,no,0,0
16212,1,69,1011,no,0,0
16213,1,49,935,no,0,0
16214,4,102,12,no,0,0
16215,2,178,728,no,0,0
16216,2,208,218,no,0,0
16217,4,551,238,no,0,0
16218,1,35,603,no,0,0
16219,1,59,571,no,0,0
16220,1,14,554,no,0,0
16221,2,198,465,no,0,0
16222,1,159,423,no,0,0
16223,1,9,417,no,0,0
16224,1,9,415,no,0,0
16225,2,176,368,no,0,0
16226,3,467,39,no,0,0
16227,1,59,365,no,0,0
16228,1,66,318,no,0,0
16229,1,139,316,no,0,0
16230,3,319,128,no,0,0
16231,1,49,56,no,0,0
16232,1,144,31,no,0,0
16233,1,74,25,no,0,0
16234,7,388,220,no,0,0
16235,6,204,645,no,0,0
16236,3,128,358,no,0,0
16237,11,343,393,no,0,0
16238,2,118,296,no,0,0
16239,29,1951,371,no,0,0
16240,2,27,759,no,0,0
16241,5,194,130,no,0,0
16242,6,618,326,no,0,0
16243,19,1167,323,no,0,0
16244,9,405,324,no,0,0
16245,2,233,605,no,0,0
16247,4,860,210,no,0,0
16248,1,99,569,no,0,0
16249,2,123,520,no,0,0
16250,1,284,541,no,0,0
16251,1,49,253,no,0,0
16252,1,49,207,no,0,0
16254,10,461,403,no,0,0
16255,17,1176,46,no,0,0
16256,5,281,779,no,0,0
16257,6,666,771,no,0,0
16258,5,297,480,no,0,0
16259,2,168,770,no,0,0
16260,9,958,781,no,0,0
16261,9,986,32,no,0,0
16262,8,466,154,no,0,0
16263,2,187,221,no,0,0
16264,1,44,921,no,0,0
16265,1,59,717,no,0,0
16266,1,149,620,no,0,0
16267,2,218,437,no,0,0
16268,1,109,578,no,0,0
16269,1,79,400,no,0,0
16270,1,193,256,no,0,0
16271,1,79,22,no,0,0
16272,1,149,21,no,0,0
16273,10,710,388,no,0,0
16274,32,1201,281,no,0,0
16275,8,316,410,no,0,0
16276,8,482,676,no,0,0
16277,5,533,205,no,0,0
16278,11,675,1037,no,0,0
16279,9,332,72,no,0,0
16280,3,652,718,no,0,0
16281,1,147,1009,no,0,0
16282,2,305,858,no,0,0
16283,4,86,632,no,0,0
16284,3,112,427,no,0,0
16285,2,201,402,no,0,0
16286,1,24,426,no,0,0
16287,1,9,403,no,0,0
16289,1,9,190,no,0,0
16290,1,214,57,no,0,0
16291,14,426,78,no,0,0
16294,12,640,389,no,0,0
16295,7,435,294,no,0,0
16296,4,302,889,no,0,0
16297,5,345,326,no,0,0
16298,4,158,1012,no,0,0
16299,8,677,423,no,0,0
16300,3,117,413,no,0,0
16301,8,713,78,no,0,0
16302,2,663,296,no,0,0
16303,3,357,1096,no,0,0
16304,10,472,129,no,0,0
16306,5,490,820,no,0,0
16307,2,207,151,no,0,0
16308,2,28,616,no,0,0
16309,1,29,1102,no,0,0
16310,2,103,1082,no,0,0
16311,3,385,732,no,0,0
16312,1,122,854,no,0,0
16313,3,692,378,no,0,0
16314,2,178,53,no,0,0
16315,3,511,560,no,0,0
16316,1,69,644,no,0,0
16317,1,79,634,no,0,0
16318,4,363,302,no,0,0
16319,1,89,479,no,0,0
16320,2,41,63,no,0,0
16321,1,199,416,no,0,0
16322,1,101,323,no,0,0
16323,1,17,242,no,0,0
16324,1,139,267,no,0,0
16325,1,16,246,no,0,0
16326,1,93,211,no,0,0
16327,1,99,157,no,0,0
16328,2,348,36,no,0,0
16329,1,29,51,no,0,0
16330,37,1838,179,no,0,0
16331,14,1729,43,no,0,0
16332,3,96,662,no,0,0
16333,19,618,11,no,0,0
16334,4,470,207,no,0,0
16335,2,113,539,no,0,0
16336,4,367,456,no,0,0
16337,1,159,553,no,0,0
16338,1,59,576,no,0,0
16339,1,9,463,no,0,0
16340,42,4242,16,no,0,0
16341,3,192,420,no,0,0
16342,1,149,1036,no,0,0
16343,4,259,752,no,0,0
16344,2,86,690,no,0,0
16345,1,59,389,no,0,0
16346,3,692,114,no,0,0
16347,1,49,359,no,0,0
16348,12,1165,108,no,0,0
16349,24,2301,22,no,0,0
16350,17,931,385,no,0,0
16351,4,468,749,no,0,0
16352,9,400,394,no,0,0
16354,2,237,374,no,0,0
16355,3,239,25,no,0,0
16356,5,800,437,no,0,0
16357,5,405,95,no,0,0
16358,2,98,1039,no,0,0
16359,2,245,217,no,0,0
16360,6,623,58,no,0,0
16361,2,108,1015,no,0,0
16362,2,220,773,no,0,0
16363,15,1092,99,no,0,0
16364,1,79,856,no,0,0
16365,1,80,144,no,0,0
16366,57,3098,17,no,0,0
16367,3,214,421,no,0,0
16368,12,849,235,no,0,0
16370,36,2869,319,no,0,0
16371,7,86,459,no,0,0
16372,11,595,127,no,0,0
16373,2,138,1053,no,0,0
16374,2,283,991,no,0,0
16375,7,246,403,no,0,0
16376,11,530,36,no,0,0
16377,4,87,521,no,0,0
16378,2,112,106,no,0,0
16379,1,109,891,no,0,0
16380,1,79,669,no,0,0
16381,1,49,389,no,0,0
16382,1,29,353,no,0,0
16383,4,456,178,no,0,0
16384,6,436,144,no,0,0
16385,1,116,99,no,0,0
16386,1,189,37,no,0,0
16387,1,19,23,no,0,0
16388,21,1586,324,no,0,0
16389,2,347,737,no,0,0
16390,7,987,784,no,0,0
16391,3,432,721,no,0,0
16392,2,106,424,no,0,0
16393,3,191,1024,no,0,0
16394,1,26,799,no,0,0
16395,2,28,744,no,0,0
16396,1,105,778,no,0,0
16397,3,246,473,no,0,0
16398,2,78,351,no,0,0
16399,1,139,9,no,0,0
16400,60,2243,35,no,0,0
16401,1,47,263,no,0,0
16402,8,821,123,no,0,0
16403,1,19,1037,no,0,0
16404,2,94,142,no,0,0
16405,3,324,903,no,0,0
16406,5,311,256,no,0,0
16407,1,42,79,no,0,0
16409,3,162,288,no,0,0
16410,12,321,24,no,0,0
16411,18,1627,456,no,0,0
16412,12,721,407,no,0,0
16413,8,320,345,no,0,0
16414,6,244,329,no,0,0
16415,6,437,1046,no,0,0
16416,2,88,953,no,0,0
16417,2,305,753,no,0,0
16418,2,112,653,no,0,0
16419,1,159,638,no,0,0
16420,12,543,396,no,0,0
16421,2,268,561,no,0,0
16422,1,141,165,no,0,0
16423,1,99,120,no,0,0
16424,51,2425,38,no,0,0
16425,35,944,144,no,0,0
16426,6,440,287,no,0,0
16427,5,678,641,no,0,0
16428,7,319,24,no,0,0
16429,3,174,25,no,0,0
16430,33,2239,227,no,0,0
16431,6,302,1045,no,0,0
16432,2,137,919,no,0,0
16433,5,131,725,no,0,0
16434,5,277,120,no,0,0
16435,2,118,430,no,0,0
16436,5,365,11,no,0,0
16437,4,975,539,no,0,0
16438,2,158,469,no,0,0
16439,1,19,597,no,0,0
16440,1,99,568,no,0,0
16441,18,409,725,no,0,0
16442,7,952,599,no,0,0
16443,9,820,99,no,0,0
16444,4,284,947,no,0,0
16445,2,111,634,no,0,0
16446,2,184,1082,no,0,0
16447,3,214,172,no,0,0
16448,1,29,998,no,0,0
16449,6,243,73,no,0,0
16450,1,99,807,no,0,0
16451,1,39,725,no,0,0
16452,1,119,547,no,0,0
16453,2,68,487,no,0,0
16454,1,233,350,no,0,0
16455,20,711,233,no,0,0
16456,15,612,46,no,0,0
16457,6,256,213,no,0,0
16458,2,280,323,no,0,0
16459,4,355,744,no,0,0
16460,8,988,144,no,0,0
16461,1,29,732,no,0,0
16462,10,867,368,no,0,0
16463,1,149,1015,no,0,0
16464,2,425,933,no,0,0
16465,1,219,617,no,0,0
16466,3,1084,410,no,0,0
16467,1,129,445,no,0,0
16468,13,809,123,no,0,0
16469,26,1333,764,no,0,0
16470,9,565,318,no,0,0
16471,5,138,410,no,0,0
16472,3,266,787,no,0,0
16473,2,90,753,no,0,0
16474,12,1184,513,no,0,0
16475,5,323,221,no,0,0
16476,2,103,477,no,0,0
16477,2,132,834,no,0,0
16478,1,89,844,no,0,0
16479,1,19,777,no,0,0
16480,5,587,203,no,0,0
16481,1,156,480,no,0,0
16482,2,68,322,no,0,0
16483,2,193,245,no,0,0
16484,1,149,308,no,0,0
16485,1,17,98,no,0,0
16486,1,19,93,no,0,0
16487,27,2272,379,no,0,0
16488,6,276,268,no,0,0
16489,22,1129,2,no,0,0
16490,16,1313,283,no,0,0
16491,2,50,424,no,0,0
16492,22,2074,226,no,0,0
16493,2,188,518,no,0,0
16494,2,158,620,no,0,0
16495,2,68,577,no,0,0
16496,2,294,29,no,0,0
16497,2,123,32,no,0,0
16498,8,117,102,no,0,0
16499,21,2106,18,no,0,0
16500,4,461,28,no,0,0
16501,5,437,1114,no,0,0
16502,6,450,13,no,0,0
16503,4,256,224,no,0,0
16504,1,85,1085,no,0,0
16505,1,179,653,no,0,0
16506,1,129,613,no,0,0
16507,11,771,141,no,0,0
16508,4,377,140,no,0,0
16509,1,219,709,no,0,0
16510,1,59,576,no,0,0
16511,7,542,213,no,0,0
